,DateTime,local_datetime,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Kcs
7728,2022-05-07 21:00:00,2022-05-07 15:00:00,30.5,0.91,0.05,0.64,83,968,875,1.2,202,656,739,0.309,15.31,35.11,0.91,0.14,813,1.4,240,6.0,0.845
7729,2022-05-07 21:10:00,2022-05-07 15:10:00,30.4,0.91,0.05,0.64,82,963,854,1.2,162,711,732,0.309,15.4,36.77,0.91,0.14,813,1.4,241,5.9,0.857
7730,2022-05-07 21:20:00,2022-05-07 15:20:00,30.4,0.91,0.05,0.64,81,959,832,1.2,156,713,714,0.309,15.4,38.48,0.91,0.14,813,1.4,242,5.8,0.858
7731,2022-05-07 21:30:00,2022-05-07 15:30:00,30.3,0.91,0.05,0.64,80,954,809,1.2,188,646,681,0.308,15.47,40.23,0.91,0.14,812,1.4,243,5.8,0.842
7732,2022-05-07 21:40:00,2022-05-07 15:40:00,30.2,0.93,0.047,0.64,78,951,785,0.4,167,690,680,0.308,14.62,42.01,0.91,0.14,812,1.4,243,5.7,0.866
7733,2022-05-07 21:50:00,2022-05-07 15:50:00,30.1,0.93,0.047,0.64,77,945,759,0.4,190,641,652,0.308,14.71,43.81,0.91,0.14,812,1.4,244,5.6,0.859
7734,2022-05-07 22:00:00,2022-05-07 16:00:00,30.0,0.93,0.047,0.64,76,938,732,0.4,193,602,614,0.308,14.79,45.65,0.91,0.14,812,1.4,245,5.5,0.839
7735,2022-05-07 22:10:00,2022-05-07 16:10:00,29.8,0.93,0.047,0.64,75,931,704,0.3,196,591,595,0.308,14.96,47.5,0.91,0.14,812,1.4,245,5.5,0.845
7736,2022-05-07 22:20:00,2022-05-07 16:20:00,29.7,0.93,0.047,0.64,74,923,675,0.3,188,611,586,0.308,15.05,49.37,0.92,0.14,812,1.4,246,5.4,0.868
7737,2022-05-07 22:30:00,2022-05-07 16:30:00,29.5,0.93,0.047,0.64,73,918,647,0.3,175,585,541,0.309,15.22,51.25,0.92,0.14,812,1.3,246,5.4,0.836
7738,2022-05-07 22:40:00,2022-05-07 16:40:00,29.3,0.93,0.052,0.64,74,902,615,-0.8,147,757,601,0.309,14.21,53.15,0.92,0.14,812,1.3,247,5.3,0.977
7739,2022-05-07 22:50:00,2022-05-07 16:50:00,29.1,0.93,0.052,0.64,72,892,583,-0.8,146,757,580,0.309,14.38,55.05,0.92,0.14,812,1.3,247,5.2,0.995
7740,2022-05-07 23:00:00,2022-05-07 17:00:00,29.0,0.93,0.052,0.64,71,880,550,-0.8,81,852,545,0.309,14.46,56.96,0.92,0.14,812,1.3,247,5.2,0.991
7741,2022-05-07 23:10:00,2022-05-07 17:10:00,28.6,0.93,0.052,0.64,69,867,517,-0.8,69,867,517,0.309,14.8,58.87,0.92,0.14,812,1.3,247,5.0,1.0
7742,2022-05-07 23:20:00,2022-05-07 17:20:00,28.3,0.93,0.052,0.64,67,853,483,-0.8,120,683,453,0.31,15.06,60.79,0.92,0.14,812,1.3,247,4.9,0.938
7743,2022-05-07 23:40:00,2022-05-07 17:40:00,27.6,0.97,0.056,0.64,65,818,415,0.2,65,818,415,0.311,16.87,64.63,0.92,0.14,812,1.2,247,4.5,1.0
7744,2022-05-07 23:50:00,2022-05-07 17:50:00,27.3,0.97,0.056,0.64,62,798,380,0.2,62,798,380,0.311,17.17,66.55,0.92,0.14,812,1.2,247,4.4,1.0
7745,2022-05-08 00:00:00,2022-05-07 18:00:00,27.0,0.97,0.056,0.64,60,776,345,0.2,60,776,345,0.311,17.47,68.46,0.93,0.14,812,1.2,246,4.2,1.0
7746,2022-05-08 00:10:00,2022-05-07 18:10:00,26.2,0.97,0.056,0.64,58,751,310,0.2,58,751,310,0.312,18.31,70.37,0.93,0.14,812,1.2,246,3.9,1.0
7747,2022-05-08 00:20:00,2022-05-07 18:20:00,25.4,0.97,0.056,0.64,55,723,275,0.2,55,723,275,0.313,19.19,72.27,0.92,0.14,812,1.2,246,3.5,1.0
7748,2022-05-08 00:40:00,2022-05-07 18:40:00,23.9,0.93,0.059,0.64,49,648,205,2.2,119,138,152,0.314,24.18,76.06,0.92,0.14,812,1.2,246,2.8,0.741
7749,2022-05-08 01:00:00,2022-05-07 19:00:00,22.4,0.93,0.059,0.64,42,558,140,2.2,51,2,51,0.315,26.5,79.79,0.92,0.14,813,1.1,245,2.1,0.364
7750,2022-05-08 12:20:00,2022-05-08 06:20:00,8.3,0.88,0.116,0.64,28,205,43,3.2,28,205,43,0.321,70.05,85.71,0.92,0.14,817,1.2,189,3.1,1.0
7751,2022-05-08 12:30:00,2022-05-08 06:30:00,8.8,0.88,0.116,0.64,36,293,67,3.2,36,293,67,0.321,67.72,83.92,0.92,0.14,817,1.1,188,3.2,1.0
7752,2022-05-08 12:40:00,2022-05-08 06:40:00,9.3,0.84,0.113,0.64,44,370,94,2.8,44,370,94,0.321,64.03,82.1,0.92,0.14,817,1.1,186,3.4,1.0
7753,2022-05-08 12:50:00,2022-05-08 06:50:00,9.8,0.84,0.113,0.64,50,436,124,2.8,50,436,124,0.321,61.92,80.26,0.92,0.14,817,1.1,185,3.5,1.0
7754,2022-05-08 13:00:00,2022-05-08 07:00:00,10.3,0.84,0.113,0.64,56,493,155,2.8,56,493,155,0.321,59.89,78.4,0.92,0.14,817,1.1,184,3.7,1.0
7755,2022-05-08 13:10:00,2022-05-08 07:10:00,10.9,0.84,0.113,0.64,61,542,188,2.8,61,542,188,0.321,57.55,76.53,0.92,0.14,817,1.1,185,3.9,1.0
7756,2022-05-08 13:20:00,2022-05-08 07:20:00,11.6,0.84,0.113,0.64,66,585,221,2.8,66,585,221,0.321,54.95,74.64,0.92,0.14,817,1.1,185,4.1,1.0
7757,2022-05-08 13:30:00,2022-05-08 07:30:00,12.3,0.84,0.113,0.64,71,622,255,2.8,71,622,255,0.32,52.41,72.75,0.92,0.14,816,1.1,186,4.3,1.0
7758,2022-05-08 13:40:00,2022-05-08 07:40:00,12.9,0.81,0.107,0.64,73,663,291,1.4,73,663,291,0.32,45.35,70.85,0.92,0.14,816,1.1,186,4.4,1.0
7759,2022-05-08 13:50:00,2022-05-08 07:50:00,13.6,0.81,0.107,0.64,77,693,326,1.4,77,693,326,0.32,43.33,68.94,0.92,0.14,816,1.1,187,4.6,1.0
7760,2022-05-08 14:00:00,2022-05-08 08:00:00,14.2,0.81,0.107,0.64,80,719,361,1.4,80,719,361,0.32,41.68,67.02,0.92,0.14,816,1.1,188,4.8,1.0
7761,2022-05-08 14:10:00,2022-05-08 08:10:00,14.8,0.81,0.107,0.64,83,742,396,1.4,83,742,396,0.319,40.1,65.1,0.92,0.14,816,1.1,190,4.8,1.0
7762,2022-05-08 14:20:00,2022-05-08 08:20:00,15.3,0.81,0.107,0.64,86,763,430,1.4,86,763,430,0.319,38.83,63.18,0.92,0.14,816,1.1,192,4.8,1.0
7763,2022-05-08 14:30:00,2022-05-08 08:30:00,15.8,0.81,0.107,0.64,89,782,465,1.4,89,782,465,0.318,37.61,61.26,0.92,0.14,816,1.1,195,4.8,1.0
7764,2022-05-08 14:40:00,2022-05-08 08:40:00,16.3,0.78,0.099,0.64,89,808,501,-0.4,89,808,501,0.318,31.99,59.34,0.92,0.14,816,1.1,197,4.8,1.0
7765,2022-05-08 14:50:00,2022-05-08 08:50:00,16.8,0.78,0.099,0.64,91,827,536,-0.4,91,827,536,0.317,30.99,57.42,0.92,0.14,816,1.0,200,4.8,1.0
7766,2022-05-08 15:00:00,2022-05-08 09:00:00,17.4,0.78,0.099,0.64,93,841,569,-0.4,93,841,569,0.317,29.84,55.51,0.92,0.14,816,1.0,202,4.8,1.0
7767,2022-05-08 15:10:00,2022-05-08 09:10:00,17.8,0.78,0.099,0.64,95,854,602,-0.4,95,854,602,0.316,29.1,53.6,0.92,0.14,816,1.0,203,4.7,1.0
7768,2022-05-08 15:20:00,2022-05-08 09:20:00,18.3,0.78,0.099,0.64,97,865,633,-0.5,97,865,633,0.316,28.17,51.7,0.92,0.14,815,1.0,204,4.7,1.0
7769,2022-05-08 15:30:00,2022-05-08 09:30:00,18.7,0.78,0.099,0.64,99,876,664,-0.5,99,876,664,0.316,27.47,49.81,0.92,0.14,815,1.0,205,4.6,1.0
7770,2022-05-08 15:40:00,2022-05-08 09:40:00,19.1,0.74,0.094,0.64,98,886,692,-1.6,98,886,692,0.316,24.64,47.93,0.92,0.14,815,1.1,206,4.6,1.0
7771,2022-05-08 15:50:00,2022-05-08 09:50:00,19.6,0.74,0.094,0.64,100,895,721,-1.6,100,895,721,0.315,23.88,46.07,0.92,0.14,815,1.1,207,4.6,1.0
7772,2022-05-08 16:00:00,2022-05-08 10:00:00,20.0,0.74,0.094,0.64,101,903,748,-1.6,101,903,748,0.315,23.3,44.23,0.92,0.14,815,1.1,208,4.5,1.0
7773,2022-05-08 16:10:00,2022-05-08 10:10:00,20.4,0.74,0.094,0.64,103,910,775,-1.6,103,910,775,0.315,22.73,42.4,0.92,0.14,815,1.1,209,4.5,1.0
7774,2022-05-08 16:20:00,2022-05-08 10:20:00,20.8,0.74,0.094,0.64,104,917,800,-1.6,104,917,800,0.315,22.16,40.61,0.92,0.14,814,1.1,209,4.5,1.0
7775,2022-05-08 16:30:00,2022-05-08 10:30:00,21.2,0.74,0.094,0.64,105,923,824,-1.6,105,923,824,0.315,21.62,38.85,0.92,0.14,814,1.1,209,4.5,1.0
7776,2022-05-08 16:40:00,2022-05-08 10:40:00,21.6,0.7,0.093,0.64,106,929,847,-2.0,106,929,847,0.314,20.57,37.12,0.92,0.14,814,1.1,209,4.5,1.0
7777,2022-05-08 16:50:00,2022-05-08 10:50:00,21.9,0.7,0.093,0.64,107,934,868,-2.0,107,934,868,0.314,20.2,35.43,0.92,0.14,814,1.1,210,4.4,1.0
7778,2022-05-08 17:00:00,2022-05-08 11:00:00,22.3,0.7,0.093,0.64,108,938,888,-2.0,108,938,888,0.314,19.71,33.8,0.92,0.14,814,1.1,210,4.4,1.0
7779,2022-05-08 17:10:00,2022-05-08 11:10:00,22.6,0.7,0.093,0.64,109,942,906,-1.9,109,942,906,0.314,19.36,32.22,0.92,0.14,814,1.1,210,4.5,1.0
7780,2022-05-08 17:20:00,2022-05-08 11:20:00,23.0,0.7,0.093,0.64,110,946,923,-2.0,110,946,923,0.314,18.87,30.72,0.92,0.14,813,1.1,210,4.5,1.0
7781,2022-05-08 17:30:00,2022-05-08 11:30:00,23.3,0.7,0.093,0.64,110,949,938,-2.0,110,949,938,0.313,18.54,29.29,0.92,0.14,813,1.1,211,4.5,1.0
7782,2022-05-08 17:40:00,2022-05-08 11:40:00,23.6,0.67,0.087,0.64,108,957,953,-1.8,108,957,953,0.313,18.4,27.95,0.92,0.14,813,1.1,211,4.5,1.0
7783,2022-05-08 17:50:00,2022-05-08 11:50:00,23.9,0.67,0.087,0.64,109,960,965,-1.8,109,960,965,0.313,18.07,26.73,0.92,0.14,813,1.1,211,4.5,1.0
7784,2022-05-08 18:00:00,2022-05-08 12:00:00,24.2,0.67,0.087,0.64,109,958,973,-1.8,109,958,973,0.313,17.75,25.62,0.92,0.14,813,1.2,211,4.6,1.0
7785,2022-05-08 18:10:00,2022-05-08 12:10:00,24.5,0.67,0.087,0.64,109,960,982,-1.8,109,960,982,0.312,17.44,24.66,0.92,0.14,813,1.2,211,4.6,1.0
7786,2022-05-08 18:20:00,2022-05-08 12:20:00,24.7,0.67,0.087,0.64,109,961,989,-1.8,109,961,989,0.312,17.21,23.85,0.92,0.14,812,1.2,212,4.7,1.0
7787,2022-05-08 18:30:00,2022-05-08 12:30:00,24.9,0.67,0.087,0.64,110,962,994,-1.8,110,962,994,0.312,17.01,23.22,0.92,0.14,812,1.2,212,4.7,1.0
7788,2022-05-08 18:40:00,2022-05-08 12:40:00,25.2,0.63,0.082,0.64,107,967,999,-1.8,107,967,999,0.312,16.78,22.78,0.92,0.14,812,1.2,212,4.8,1.0
7789,2022-05-08 19:10:00,2022-05-08 13:10:00,25.8,0.63,0.082,0.64,107,967,1000,-1.8,184,839,958,0.312,16.17,22.68,0.92,0.14,811,1.2,213,4.9,0.958
7790,2022-05-08 19:20:00,2022-05-08 13:20:00,25.9,0.63,0.082,0.64,107,967,997,-1.8,160,865,956,0.312,16.08,23.06,0.92,0.14,811,1.2,213,5.0,0.959
7791,2022-05-08 19:30:00,2022-05-08 13:30:00,26.1,0.63,0.082,0.64,107,966,992,-1.8,286,648,879,0.312,15.89,23.64,0.92,0.14,811,1.2,213,5.1,0.886
7792,2022-05-08 19:40:00,2022-05-08 13:40:00,26.2,0.61,0.075,0.64,103,970,987,-2.1,299,616,861,0.312,15.49,24.39,0.92,0.14,811,1.2,213,5.2,0.872
7793,2022-05-08 19:50:00,2022-05-08 13:50:00,26.4,0.61,0.075,0.64,103,969,978,-2.1,374,445,776,0.312,15.3,25.31,0.92,0.14,811,1.2,213,5.3,0.793
7794,2022-05-08 20:00:00,2022-05-08 14:00:00,26.5,0.61,0.075,0.64,102,967,969,-2.1,312,573,825,0.312,15.2,26.37,0.92,0.14,810,1.2,213,5.4,0.851
7795,2022-05-08 20:10:00,2022-05-08 14:10:00,26.6,0.61,0.075,0.64,102,965,957,-2.1,421,304,690,0.312,15.11,27.56,0.92,0.14,810,1.2,214,5.5,0.721
7796,2022-05-08 20:20:00,2022-05-08 14:20:00,26.7,0.61,0.075,0.64,101,962,944,-2.1,244,630,796,0.312,15.02,28.86,0.92,0.14,810,1.2,214,5.6,0.843
7797,2022-05-08 20:30:00,2022-05-08 14:30:00,26.8,0.61,0.075,0.64,101,962,932,-2.1,193,721,816,0.312,14.93,30.26,0.92,0.14,810,1.1,214,5.7,0.876
7798,2022-05-08 20:40:00,2022-05-08 14:40:00,26.8,0.7,0.077,0.64,101,959,916,-2.8,376,33,404,0.312,14.19,31.75,0.92,0.14,810,1.1,215,5.8,0.441
7799,2022-05-08 20:50:00,2022-05-08 14:50:00,26.9,0.7,0.077,0.64,100,955,898,-2.8,316,499,733,0.313,14.09,33.3,0.92,0.14,809,1.1,215,5.8,0.816
7800,2022-05-08 21:00:00,2022-05-08 15:00:00,27.0,0.7,0.077,0.64,99,951,878,-2.8,379,503,791,0.313,14.01,34.92,0.92,0.14,809,1.1,216,5.9,0.901
7801,2022-05-08 21:10:00,2022-05-08 15:10:00,27.0,0.7,0.077,0.64,98,946,858,-2.8,147,803,792,0.313,14.01,36.59,0.92,0.14,809,1.1,217,6.0,0.923
7802,2022-05-08 21:20:00,2022-05-08 15:20:00,27.0,0.7,0.077,0.64,97,941,835,-2.8,74,914,792,0.314,14.01,38.3,0.92,0.14,809,1.1,217,6.1,0.949
7803,2022-05-08 21:30:00,2022-05-08 15:30:00,27.0,0.7,0.077,0.64,96,935,812,-2.8,151,824,781,0.314,14.01,40.05,0.92,0.14,809,1.1,218,6.2,0.962
7804,2022-05-08 21:40:00,2022-05-08 15:40:00,26.9,0.7,0.066,0.64,90,944,793,-3.9,235,581,667,0.315,12.94,41.84,0.92,0.14,809,1.0,219,6.3,0.841
7805,2022-05-08 21:50:00,2022-05-08 15:50:00,26.9,0.7,0.066,0.64,88,938,767,-3.9,358,98,429,0.315,12.92,43.65,0.92,0.14,808,1.0,219,6.4,0.559
7806,2022-05-08 22:00:00,2022-05-08 16:00:00,26.9,0.7,0.066,0.64,87,930,739,-3.9,326,57,366,0.316,12.92,45.49,0.92,0.14,808,1.0,220,6.6,0.495
7807,2022-05-08 22:10:00,2022-05-08 16:10:00,26.8,0.7,0.066,0.64,86,923,711,-3.9,329,72,378,0.316,13.0,47.34,0.92,0.14,808,1.0,220,6.6,0.532
7808,2022-05-08 22:20:00,2022-05-08 16:20:00,26.7,0.7,0.066,0.64,84,914,681,-3.9,129,1,129,0.317,13.07,49.21,0.91,0.14,808,1.0,221,6.7,0.189
7809,2022-05-08 22:30:00,2022-05-08 16:30:00,26.6,0.7,0.066,0.64,83,905,651,-3.9,115,1,115,0.317,13.15,51.1,0.91,0.14,808,1.0,221,6.7,0.177
7810,2022-05-08 22:40:00,2022-05-08 16:40:00,26.5,0.66,0.057,0.64,77,905,622,-4.8,132,2,133,0.318,12.35,52.99,0.91,0.14,808,1.0,221,6.8,0.214
7811,2022-05-08 22:50:00,2022-05-08 16:50:00,26.4,0.66,0.057,0.64,76,898,592,-4.8,163,5,166,0.318,12.42,54.9,0.91,0.14,808,0.9,221,6.8,0.28
7812,2022-05-08 23:00:00,2022-05-08 17:00:00,26.2,0.66,0.057,0.64,74,886,559,-4.9,125,2,126,0.319,12.57,56.81,0.91,0.14,808,0.9,222,6.9,0.225
7813,2022-05-08 23:10:00,2022-05-08 17:10:00,26.0,0.66,0.057,0.64,72,873,526,-4.9,11,644,346,0.319,12.72,58.72,0.91,0.14,808,0.9,221,6.8,0.658
7814,2022-05-08 23:20:00,2022-05-08 17:20:00,25.7,0.66,0.057,0.64,70,858,491,-4.9,111,2,111,0.319,12.94,60.64,0.91,0.14,808,0.9,221,6.8,0.226
7815,2022-05-08 23:30:00,2022-05-08 17:30:00,25.5,0.66,0.057,0.64,68,842,457,-4.9,204,355,368,0.32,13.1,62.56,0.91,0.14,808,0.9,221,6.7,0.805
7816,2022-05-08 23:50:00,2022-05-08 17:50:00,24.9,0.61,0.058,0.64,65,802,386,-4.9,207,125,257,0.32,13.52,66.4,0.91,0.14,808,0.9,220,6.5,0.666
7817,2022-05-09 00:00:00,2022-05-08 18:00:00,24.7,0.61,0.058,0.64,62,780,351,-4.9,63,557,269,0.32,13.68,68.31,0.91,0.15,808,0.9,220,6.4,0.766
7818,2022-05-09 00:10:00,2022-05-08 18:10:00,24.1,0.61,0.058,0.64,60,754,315,-4.9,180,96,212,0.321,14.18,70.22,0.91,0.15,808,0.9,219,6.1,0.673
7819,2022-05-09 00:20:00,2022-05-08 18:20:00,23.5,0.61,0.058,0.64,57,726,280,-4.9,147,276,232,0.321,14.7,72.12,0.91,0.15,808,0.9,218,5.8,0.829
7820,2022-05-09 00:30:00,2022-05-08 18:30:00,22.9,0.61,0.058,0.64,54,693,245,-4.9,116,398,226,0.321,15.24,74.02,0.91,0.15,808,0.9,217,5.4,0.922
7821,2022-05-09 00:40:00,2022-05-08 18:40:00,22.3,0.54,0.066,0.64,53,637,208,-3.3,106,320,184,0.322,17.89,75.9,0.92,0.15,808,0.9,217,5.1,0.885
7822,2022-05-09 01:00:00,2022-05-08 19:00:00,21.1,0.54,0.066,0.64,45,540,142,-3.3,45,540,142,0.322,19.24,79.63,0.92,0.15,808,0.9,215,4.4,1.0
7823,2022-05-09 01:10:00,2022-05-08 19:10:00,20.5,0.54,0.066,0.64,40,478,111,-3.3,40,478,111,0.323,19.96,81.48,0.92,0.15,808,0.9,215,4.3,1.0
7824,2022-05-09 01:20:00,2022-05-08 19:20:00,19.9,0.54,0.066,0.64,34,405,82,-3.3,34,405,82,0.323,20.72,83.3,0.92,0.15,808,0.9,214,4.2,1.0
7825,2022-05-09 01:30:00,2022-05-08 19:30:00,19.3,0.54,0.066,0.64,28,317,55,-3.3,28,317,55,0.324,21.5,85.1,0.92,0.15,808,0.9,213,4.1,1.0
7826,2022-05-09 01:40:00,2022-05-08 19:40:00,18.7,0.49,0.068,0.64,21,205,32,-2.7,21,205,32,0.324,23.3,86.87,0.92,0.15,808,0.9,213,4.0,1.0
7827,2022-05-09 12:20:00,2022-05-09 06:20:00,10.1,0.78,0.108,0.64,29,241,47,-3.1,29,241,47,0.328,39.46,85.53,0.9,0.15,810,0.5,246,3.5,1.0
7828,2022-05-09 12:30:00,2022-05-09 06:30:00,10.5,0.78,0.108,0.64,37,331,73,-3.1,37,331,73,0.327,38.43,83.74,0.9,0.15,810,0.5,247,3.7,1.0
7829,2022-05-09 12:50:00,2022-05-09 06:50:00,11.4,0.65,0.088,0.64,48,506,135,-4.5,64,0,64,0.326,32.64,80.08,0.9,0.15,811,0.5,249,4.0,0.474
7830,2022-05-09 13:00:00,2022-05-09 07:00:00,11.9,0.65,0.088,0.64,53,562,168,-4.5,80,1,80,0.326,31.59,78.23,0.9,0.15,811,0.5,250,4.1,0.476
7831,2022-05-09 13:10:00,2022-05-09 07:10:00,12.3,0.65,0.088,0.64,58,610,202,-4.5,58,610,202,0.325,30.77,76.35,0.9,0.15,811,0.5,251,4.4,1.0
7832,2022-05-09 13:20:00,2022-05-09 07:20:00,12.7,0.65,0.088,0.64,62,652,237,-4.5,62,652,237,0.325,29.97,74.47,0.9,0.15,811,0.5,252,4.7,1.0
7833,2022-05-09 13:30:00,2022-05-09 07:30:00,13.1,0.65,0.088,0.64,66,688,272,-4.5,66,688,272,0.324,29.2,72.58,0.9,0.15,811,0.5,253,4.9,1.0
7834,2022-05-09 13:40:00,2022-05-09 07:40:00,13.5,0.58,0.076,0.64,67,747,314,-7.1,67,747,314,0.324,23.26,70.68,0.91,0.15,811,0.4,254,5.2,1.0
7835,2022-05-09 13:50:00,2022-05-09 07:50:00,13.9,0.58,0.076,0.64,70,774,350,-7.1,70,774,350,0.323,22.69,68.77,0.91,0.15,812,0.4,255,5.5,1.0
7836,2022-05-09 14:00:00,2022-05-09 08:00:00,14.3,0.58,0.076,0.64,73,798,387,-7.1,73,798,387,0.323,22.12,66.85,0.91,0.15,812,0.4,256,5.8,1.0
7837,2022-05-09 14:10:00,2022-05-09 08:10:00,14.6,0.58,0.076,0.64,75,820,423,-7.1,75,820,423,0.322,21.69,64.94,0.91,0.15,812,0.4,256,5.9,1.0
7838,2022-05-09 14:20:00,2022-05-09 08:20:00,15.0,0.58,0.076,0.64,78,839,459,-7.1,78,839,459,0.322,21.14,63.02,0.91,0.15,812,0.4,257,5.9,1.0
7839,2022-05-09 14:30:00,2022-05-09 08:30:00,15.4,0.58,0.076,0.64,80,857,494,-7.1,80,857,494,0.322,20.61,61.09,0.91,0.15,812,0.4,257,6.0,1.0
7840,2022-05-09 14:40:00,2022-05-09 08:40:00,15.8,0.57,0.069,0.64,79,882,531,-8.7,79,882,531,0.321,17.77,59.17,0.91,0.15,812,0.4,257,6.1,1.0
7841,2022-05-09 14:50:00,2022-05-09 08:50:00,16.1,0.57,0.069,0.64,81,896,566,-8.7,81,896,566,0.321,17.44,57.25,0.91,0.15,812,0.4,257,6.2,1.0
7842,2022-05-09 15:00:00,2022-05-09 09:00:00,16.5,0.57,0.069,0.64,83,909,600,-8.7,83,909,600,0.321,17.0,55.34,0.91,0.15,812,0.4,257,6.3,1.0
7843,2022-05-09 15:10:00,2022-05-09 09:10:00,16.9,0.57,0.069,0.64,85,920,633,-8.7,85,920,633,0.321,16.58,53.43,0.91,0.15,812,0.4,257,6.3,1.0
7844,2022-05-09 15:20:00,2022-05-09 09:20:00,17.3,0.57,0.069,0.64,87,930,665,-8.7,87,930,665,0.321,16.16,51.53,0.91,0.15,812,0.4,257,6.3,1.0
7845,2022-05-09 15:30:00,2022-05-09 09:30:00,17.6,0.57,0.069,0.64,87,932,691,-8.7,87,932,691,0.32,15.86,49.64,0.9,0.15,812,0.5,257,6.3,1.0
7846,2022-05-09 15:40:00,2022-05-09 09:40:00,18.0,0.58,0.064,0.64,86,946,722,-8.9,86,946,722,0.32,15.2,47.76,0.9,0.15,813,0.5,257,6.3,1.0
7847,2022-05-09 15:50:00,2022-05-09 09:50:00,18.4,0.58,0.064,0.64,88,954,752,-8.9,88,954,752,0.32,14.83,45.89,0.9,0.15,813,0.5,257,6.3,1.0
7848,2022-05-09 16:00:00,2022-05-09 10:00:00,18.7,0.58,0.064,0.64,89,961,780,-8.9,89,961,780,0.32,14.55,44.05,0.9,0.15,813,0.5,257,6.3,1.0
7849,2022-05-09 16:10:00,2022-05-09 10:10:00,19.0,0.58,0.064,0.64,90,968,807,-8.9,90,968,807,0.32,14.28,42.22,0.9,0.15,813,0.5,257,6.3,1.0
7850,2022-05-09 16:20:00,2022-05-09 10:20:00,19.4,0.58,0.064,0.64,91,974,832,-8.9,91,974,832,0.32,13.93,40.42,0.9,0.15,813,0.5,257,6.2,1.0
7851,2022-05-09 16:30:00,2022-05-09 10:30:00,19.7,0.58,0.064,0.64,92,979,857,-8.9,92,979,857,0.32,13.68,38.66,0.9,0.15,813,0.5,257,6.2,1.0
7852,2022-05-09 16:40:00,2022-05-09 10:40:00,20.0,0.6,0.061,0.64,91,988,881,-8.5,91,988,881,0.32,13.84,36.92,0.9,0.15,813,0.5,257,6.1,1.0
7853,2022-05-09 16:50:00,2022-05-09 10:50:00,20.4,0.6,0.061,0.64,92,992,902,-8.5,92,992,902,0.32,13.51,35.24,0.9,0.15,813,0.5,257,6.1,1.0
7854,2022-05-09 17:00:00,2022-05-09 11:00:00,20.7,0.6,0.061,0.64,93,996,922,-8.5,93,996,922,0.32,13.26,33.6,0.9,0.15,813,0.5,257,6.1,1.0
7855,2022-05-09 17:10:00,2022-05-09 11:10:00,21.0,0.6,0.061,0.64,94,1000,941,-8.5,94,1000,941,0.32,13.02,32.01,0.9,0.15,813,0.5,257,6.0,1.0
7856,2022-05-09 17:20:00,2022-05-09 11:20:00,21.3,0.6,0.061,0.64,94,1003,958,-8.5,94,1003,958,0.319,12.78,30.5,0.9,0.15,813,0.5,257,5.9,1.0
7857,2022-05-09 17:30:00,2022-05-09 11:30:00,21.6,0.6,0.061,0.64,95,1006,974,-8.5,95,1006,974,0.319,12.55,29.07,0.9,0.15,813,0.5,257,5.8,1.0
7858,2022-05-09 17:40:00,2022-05-09 11:40:00,21.9,0.67,0.062,0.64,95,1008,988,-8.1,95,1008,988,0.319,12.66,27.72,0.9,0.15,814,0.5,256,5.7,1.0
7859,2022-05-09 20:10:00,2022-05-09 14:10:00,25.3,0.68,0.049,0.64,88,1009,984,-7.7,88,1009,984,0.313,10.64,27.34,0.9,0.15,814,0.7,244,4.1,1.0
7860,2022-05-09 20:20:00,2022-05-09 14:20:00,25.4,0.68,0.049,0.64,87,1007,971,-7.7,87,1007,971,0.313,10.58,28.65,0.9,0.15,814,0.7,244,4.0,1.0
7861,2022-05-09 20:30:00,2022-05-09 14:30:00,25.5,0.68,0.049,0.64,87,1004,956,-7.7,87,1004,956,0.312,10.52,30.06,0.9,0.15,814,0.7,243,4.0,1.0
7862,2022-05-09 20:40:00,2022-05-09 14:40:00,25.6,0.68,0.062,0.64,93,989,936,-7.6,93,989,936,0.312,10.59,31.55,0.9,0.15,814,0.7,243,3.9,1.0
7863,2022-05-09 20:50:00,2022-05-09 14:50:00,25.7,0.68,0.062,0.64,93,985,918,-7.6,93,985,918,0.312,10.53,33.11,0.9,0.15,814,0.7,242,3.8,1.0
7864,2022-05-09 21:00:00,2022-05-09 15:00:00,25.7,0.68,0.062,0.64,92,981,898,-7.6,92,981,898,0.311,10.53,34.73,0.9,0.15,814,0.7,242,3.8,1.0
7865,2022-05-09 21:10:00,2022-05-09 15:10:00,25.7,0.68,0.062,0.64,91,977,877,-7.6,91,977,877,0.311,10.53,36.41,0.9,0.15,814,0.7,242,3.7,1.0
7866,2022-05-09 21:20:00,2022-05-09 15:20:00,25.6,0.68,0.062,0.64,90,972,855,-7.5,90,972,855,0.311,10.61,38.13,0.9,0.15,815,0.7,243,3.6,1.0
7867,2022-05-09 21:30:00,2022-05-09 15:30:00,25.6,0.68,0.062,0.64,89,967,831,-7.5,89,967,831,0.311,10.61,39.88,0.9,0.15,815,0.7,243,3.5,1.0
7868,2022-05-09 21:40:00,2022-05-09 15:40:00,25.5,0.72,0.055,0.64,84,969,808,-7.3,84,969,808,0.311,10.89,41.67,0.9,0.15,815,0.7,244,3.4,1.0
